app_id,app_name,category,app_type,content_rating,genres,sub_genre,rating,reviews,app_size,installs,price,last_updated
A0217,Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,Free,Everyone,Education,1,4.5,172508,76,5000000,0.00 ,6/27/2018
A0218,Fuzzy Numbers: Pre-K Number Foundation,EDUCATION,Paid,Everyone,Education,1,4.7,21,44,1000,5.99 ,7/21/2017
A0219,"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,Free,Everyone,Education,1,4.9,133136,26,1000000,0.00 ,7/20/2018
A0220,EG Classroom Decimals™,FAMILY,Paid,Everyone,Education,1,3,2,18,50,2.99 ,6/12/2017
A0221,EF Spelling Bee,FAMILY,Free,Everyone,Education,1,3,2,9.4,500,0.00 ,10/12/2017
A0222,Cook 'n Learn Smart Kitchen,FAMILY,Free,Everyone,Educational,1,3.5,205,62,50000,0.00 ,3/6/2017
A0223,Lire avec Sami et Julie,FAMILY,Free,Everyone,Educational,1,3.6,569,18,100000,0.00 ,6/13/2014
A0224,Tee and Mo Bath Time Free,FAMILY,Free,Everyone,Educational,1,3.6,418,97,100000,0.00 ,11/7/2016
A0225,Tee and Mo Bath Time Free,FAMILY,Free,Everyone,Educational,1,3.6,418,97,100000,0.00 ,11/7/2016
A0226,DK Virtual Reality,FAMILY,Free,Everyone,Books & Reference,1,3.7,42,29,1000,0.00 ,3/13/2018
A0227,Q Wunder,FAMILY,Free,Everyone,Education,1,3.8,156,43,10000,0.00 ,6/30/2018
A0228,Madagascar Surf n' Slides Free,FAMILY,Free,Everyone,Educational,1,3.8,48929,45,5000000,0.00 ,9/8/2017
A0229,Sweet Baby Girl Newborn Baby,FAMILY,Free,Everyone,Educational,1,3.8,36028,50,5000000,0.00 ,7/2/2018
A0230,Montessori Preschool,FAMILY,Free,Everyone,Education,1,3.9,237,26,100000,0.00 ,7/12/2018
A0231,Sweet Baby Girl - Dream House and Play Time,FAMILY,Free,Everyone,Educational,1,3.9,95537,58,10000000,0.00 ,7/13/2018
A0232,Math games for kids : times tables - AB Math,FAMILY,Free,Everyone,Educational,1,3.9,2371,8.3,500000,0.00 ,7/27/2018
A0233,Earth to Luna! Watch and Play,FAMILY,Free,Everyone,Educational,1,3.9,10753,84,1000000,0.00 ,7/23/2018
A0234,Cursive Writing Wizard - Handwriting,FAMILY,Free,Everyone,Education,1,4,3745,31,1000000,0.00 ,12/3/2017
A0235,Learn German: Die Bienenretter,FAMILY,Free,Everyone,Educational,1,4,25,79,5000,0.00 ,7/26/2017
A0236,Nancy Drew Codes and Clues,FAMILY,Free,Everyone,Educational,1,4.1,154,16,10000,0.00 ,1/13/2017
A0237,CK-12 Physics Simulations,FAMILY,Free,Everyone,Education,1,4.1,30,24,5000,0.00 ,4/18/2018
A0238,Writing Wizard Premium - Handwriting,FAMILY,Paid,Everyone,Education,1,4.1,89,33,5000,4.49 ,12/3/2017
A0239,Preschool All-In-One,FAMILY,Free,Everyone,Casual,1,4.1,9019,44,1000000,0.00 ,3/28/2018
A0240,codeSpark Academy & The Foos,FAMILY,Free,Everyone,Educational,1,4.1,4522,57,500000,0.00 ,6/21/2018
A0241,Masha and the Bear Child Games,FAMILY,Free,Everyone,Adventure,1,4.1,288523,92,10000000,0.00 ,5/8/2018
A0242,Masha and the Bear Child Games,FAMILY,Free,Everyone,Adventure,1,4.1,288606,92,10000000,0.00 ,5/8/2018
A0243,Farming Simulator 16,FAMILY,Paid,Everyone,Simulation,1,4.2,32812,14,500000,2.99 ,4/10/2018
A0244,CK-12: Practice Math & Science,FAMILY,Free,Everyone,Education,1,4.2,562,20,50000,0.00 ,12/21/2017
A0245,Doctor Pets,FAMILY,Free,Everyone,Educational,1,4.2,23060,21,1000000,0.00 ,7/26/2018
A0246,Kids A-Z,FAMILY,Free,Everyone,Education,1,4.2,26426,30,1000000,0.00 ,8/2/2018
A0247,Starfall Free & Member,FAMILY,Free,Everyone,Education,1,4.2,19720,41,1000000,0.00 ,11/7/2017
A0248,FlexBook,FAMILY,Free,Everyone,Education,1,4.3,104,12,10000,0.00 ,5/21/2018
A0249,"Math Quiz Free: Grades K,1,2,3",FAMILY,Free,Everyone,Education,1,4.3,159,13,10000,0.00 ,2/3/2015
A0250,Baby puzzles,FAMILY,Free,Everyone,Educational,1,4.3,11950,19,5000000,0.00 ,7/12/2018
A0251,iTooch Mathématiques CP,FAMILY,Free,Everyone,Education,1,4.3,1018,35,100000,0.00 ,6/28/2017
A0252,Kids Educational Game 3 Free,FAMILY,Free,Everyone,Educational,1,4.3,24936,38,5000000,0.00 ,5/16/2018
A0253,Educational Games 4 Kids,FAMILY,Free,Everyone,Educational,1,4.3,11618,39,5000000,0.00 ,4/3/2018
A0254,My Little Work – Garage,FAMILY,Paid,Everyone,Casual,1,4.3,560,44,10000,3.99 ,6/17/2015
A0255,Zapzapmath: K-6 Math Games,FAMILY,Free,Everyone,Educational,1,4.3,1065,61,100000,0.00 ,5/13/2018
A0256,Intellijoy Early Learning Academy,FAMILY,Free,Everyone,Education,1,4.3,160,67,50000,0.00 ,6/18/2018
A0257,ABCmouse.com,FAMILY,Free,Everyone,Education,1,4.3,50887,91,5000000,0.00 ,7/3/2018
A0258,PBS KIDS Games,FAMILY,Free,Everyone,Educational,1,4.3,12919,94,1000000,0.00 ,6/6/2018
A0259,Learn To Draw Glow Flower,FAMILY,Free,Everyone,Entertainment,1,4.4,7320,10,1000000,0.00 ,7/7/2017
A0260,Draw.ly - Color by Number Pixel Art Coloring,FAMILY,Free,Everyone,Casual,1,4.4,18616,10,1000000,0.00 ,8/5/2018
A0261,King of Math,FAMILY,Paid,Everyone,Education,1,4.4,766,14,10000,2.99 ,5/22/2018
A0262,Sounds for Toddlers FREE,FAMILY,Free,Everyone,Educational,1,4.4,6190,23,1000000,0.00 ,8/24/2015
A0263,Sounds for Toddlers FREE,FAMILY,Free,Everyone,Educational,1,4.4,6190,23,1000000,0.00 ,8/24/2015
A0264,Endless Numbers,FAMILY,Free,Everyone,Education,1,4.4,2952,37,500000,0.00 ,6/19/2018
A0265,World History Quick e-Book,FAMILY,Free,Everyone,Education,1,4.4,1657,4.9,100000,0.00 ,7/17/2018
A0266,Sight Words Pre-K to Grade-3,FAMILY,Free,Everyone,Educational,1,4.4,1185,40,100000,0.00 ,6/17/2018
A0267,Tricky Bike Stunt Rider DX,FAMILY,Free,Everyone,Simulation,1,4.4,16,45,500,0.00 ,7/29/2018
A0268,ClassDojo,FAMILY,Free,Everyone,Education,1,4.4,148536,59,10000000,0.00 ,8/3/2018
A0269,Papumba Academy - Fun Learning For Kids,FAMILY,Free,Everyone,Education,1,4.4,496,94,100000,0.00 ,7/11/2018
A0270,Papumba Academy - Fun Learning For Kids,FAMILY,Free,Everyone,Education,1,4.4,496,94,100000,0.00 ,7/11/2018
A0271,Papumba Academy - Fun Learning For Kids,FAMILY,Free,Everyone,Education,1,4.4,496,94,100000,0.00 ,7/11/2018
A0272,Alif Ba Ta Song - Arabic Kids,FAMILY,Free,Everyone,Educational,1,4.5,227,15,50000,0.00 ,2/24/2018
A0273,Zowi App,FAMILY,Free,Everyone,Education,1,4.5,516,21,50000,0.00 ,12/21/2016
A0274,Educational Games for Kids,FAMILY,Free,Everyone,Educational,1,4.5,7050,24,1000000,0.00 ,5/27/2018
A0275,Arabic Alif Ba Ta For Kids,FAMILY,Free,Everyone,Education,1,4.5,226,26,100000,0.00 ,5/30/2017
A0276,AJ Academy: Amazing Animals,FAMILY,Free,Everyone,Educational,1,4.5,1564,35,50000,0.00 ,5/25/2018
A0277,Masha and the Bear: Evolution,FAMILY,Free,Everyone,Strategy,1,4.5,2062,42,500000,0.00 ,6/14/2018
A0278,Super School: Educational Kids Games & Rhymes,FAMILY,Free,Everyone,Education,1,4.5,1791,56,500000,0.00 ,6/2/2018
A0279,Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,Free,Everyone 10+,Educational,1,4.5,432,63,100000,0.00 ,7/27/2018
A0280,Math games for kids : times tables training,FAMILY,Paid,Everyone,Educational,1,4.5,630,8.3,10000,1.59 ,7/27/2018
A0281,Kids Educational :All in One,FAMILY,Free,Everyone,Education,1,4.5,1455,8.9,500000,0.00 ,2/1/2018
A0282,Kiddopia - Preschool Learning Games,FAMILY,Free,Everyone,Educational,1,4.5,64,81,10000,0.00 ,7/18/2018
A0283,Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,Free,Everyone,Educational,1,4.6,66,17,10000,0.00 ,2/25/2018
A0284,OWLIE BOO,FAMILY,Free,Everyone,Puzzle,1,4.6,834,22,100000,0.00 ,3/15/2018
A0285,Math Games for Pre-K - Grade 4,FAMILY,Paid,Everyone,Education,1,4.6,28,23,1000,1.99 ,1/13/2014
A0286,Drawing for Kids Learning Games for Toddlers age 3,FAMILY,Free,Everyone,Educational,1,4.6,29436,43,1000000,0.00 ,3/21/2018
A0287,Super ABC! Learning games for kids! Preschool apps,FAMILY,Free,Everyone,Educational,1,4.6,20267,46,1000000,0.00 ,7/16/2018
A0288,Super ABC! Learning games for kids! Preschool apps,FAMILY,Free,Everyone,Educational,1,4.6,20267,46,1000000,0.00 ,7/16/2018
A0289,Baby ABC in box! Kids alphabet games for toddlers!,FAMILY,Free,Everyone,Educational,1,4.6,9652,53,1000000,0.00 ,7/16/2018
A0290,Toddler Kids Puzzles PUZZINGO,FAMILY,Free,Everyone,Education,1,4.6,14014,60,1000000,0.00 ,7/6/2018
A0291,Dr. Seuss's ABC,FAMILY,Paid,Everyone,Books & Reference,1,4.7,429,12,10000,3.99 ,2/26/2018
A0292,Fuzzy Numbers: Pre-K Number Foundation,FAMILY,Paid,Everyone,Education,1,4.7,21,44,1000,5.99 ,7/21/2017
A0293,Ey Sey Storytime រឿងនិទានតាឥសី,FAMILY,Free,Everyone,Education,1,4.7,1327,44,10000,0.00 ,5/18/2017
A0294,Sworkit Kids - Fitness Meets Fun,FAMILY,Free,Everyone,Health & Fitness,1,4.7,9856,55,100000,0.00 ,2/2/2016
A0295,Learn alif ba ta,FAMILY,Free,Everyone,Educational,1,4.8,23,35,10000,0.00 ,11/28/2017
A0296,Wowkwis aq Ka'qaquj,FAMILY,Free,Everyone,Education,1,5,1,49,10,0.00 ,2/16/2018
A0297,Farming Simulator 18,GAME,Paid,Everyone,Simulation,1,4.5,18125,15,100000,4.99 ,7/9/2018
A0298,My baby firework,PARENTING,Free,Everyone,Parenting,1,3.7,4976,2.8,1000000,0.00 ,5/28/2018
A0299,Vegetable Fun,PARENTING,Free,Everyone,Parenting,1,3.9,3182,46,1000000,0.00 ,6/15/2018
A0300,Baby Panda Learns Shapes,PARENTING,Free,Everyone,Parenting,1,4,3789,42,1000000,0.00 ,6/21/2018
A0301,Universal Kids,ENTERTAINMENT,Free,Everyone,Entertainment,1,3.6,1968,21,500000,0.00 ,5/24/2018
A0302,LEGO® TV,ENTERTAINMENT,Free,Everyone 10+,Entertainment,1,3.7,17247,7.2,1000000,0.00 ,8/4/2018
A0303,Nick,ENTERTAINMENT,Free,Everyone 10+,Entertainment,1,4.2,123279,25,10000000,0.00 ,1/24/2018
A0304,Nick,ENTERTAINMENT,Free,Everyone 10+,Entertainment,1,4.2,123279,25,10000000,0.00 ,1/24/2018
A0305,Nick,ENTERTAINMENT,Free,Everyone 10+,Entertainment,1,4.2,123279,25,10000000,0.00 ,1/24/2018
A0306,Nick,ENTERTAINMENT,Free,Everyone 10+,Entertainment,1,4.2,123279,25,10000000,0.00 ,1/24/2018
A0307,Nick Jr. - Shows & Games,ENTERTAINMENT,Free,Everyone,Entertainment,1,4.2,8968,35,1000000,0.00 ,1/23/2018
A0308,LEGO® TV,FAMILY,Free,Everyone 10+,Entertainment,1,3.7,17250,7.2,1000000,0.00 ,8/4/2018
A0309,Read Unlimitedly! Kids'n Books,FAMILY,Free,Everyone,Education,1,3.8,7462,31,1000000,0.00 ,2/16/2018
A0310,Masha and The Bear,FAMILY,Free,Everyone,Video Players & Editors,1,4,39779,19,5000000,0.00 ,8/5/2016
A0311,The Noise-O-Meter,FAMILY,Free,Everyone,Entertainment,1,4,1699,72,100000,0.00 ,10/18/2017
A0312,Kids Balloon Pop Game Free 🎈,FAMILY,Free,Everyone,Casual,1,4.1,38021,19,10000000,0.00 ,7/6/2018
A0313,Kids Balloon Pop Game Free 🎈,FAMILY,Free,Everyone,Casual,1,4.1,38021,19,10000000,0.00 ,7/6/2018
A0314,Discovery K!ds Play!,FAMILY,Free,Everyone,Entertainment,1,4.1,19388,35,1000000,0.00 ,5/3/2018
A0315,Voice Changer,FAMILY,Free,Everyone,Entertainment,1,4.1,138050,5.7,10000000,0.00 ,4/19/2018
A0316,Nick,FAMILY,Free,Everyone 10+,Entertainment,1,4.2,123322,25,10000000,0.00 ,1/24/2018
A0317,Nick,FAMILY,Free,Everyone 10+,Entertainment,1,4.2,123309,25,10000000,0.00 ,1/24/2018
A0318,Discovery K!ds Play! Español,FAMILY,Free,Everyone,Entertainment,1,4.2,11263,35,1000000,0.00 ,5/3/2018
A0319,Boomerang,FAMILY,Free,Everyone,Entertainment,1,4.2,13519,51,1000000,0.00 ,7/27/2018
A0320,Rhythm Patrol,FAMILY,Free,Everyone,Music,1,4.3,4207,26,100000,0.00 ,7/23/2018
A0321,Toy Guitar with songs for kids,FAMILY,Free,Everyone,Music & Audio,1,4.3,1369,9.8,500000,0.00 ,3/5/2016
A0322,Bita and the Animals - Pelos Ares,FAMILY,Free,Everyone,Education,1,4.4,1160,37,100000,0.00 ,5/22/2013
A0323,Bita and the Animals - Pelos Ares,FAMILY,Free,Everyone,Education,1,4.4,1160,37,100000,0.00 ,5/22/2013
A0324,Piano Kids - Music & Songs,FAMILY,Free,Everyone,Music,1,4.6,46741,50,10000000,0.00 ,8/3/2018
A0325,Learn Music Notes,FAMILY,Paid,Everyone,Music,1,4.7,143,4.4,1000,1.99 ,6/17/2018
A0326,Monica Toy TV,FAMILY,Free,Everyone 10+,Entertainment,1,4.7,6188,49,500000,0.00 ,4/3/2018
A0327,Baby Panda Musical Genius,PARENTING,Free,Everyone,Parenting,1,4,3346,37,1000000,0.00 ,6/15/2018
A0328,"Amazon FreeTime – Kids’ Videos, Books, & TV shows",PARENTING,Free,Everyone,Parenting,1,4.2,2715,24,500000,0.00 ,7/24/2018
A0329,Children's Stories 2018 - The Lion Come Lion,PARENTING,Free,Everyone,Parenting,1,4.4,39,18,10000,0.00 ,10/31/2017
A0330,Daniel Tiger for Parents,PARENTING,Free,Everyone,Parenting,1,4.7,247,28,100000,0.00 ,3/19/2018
A0331,Classical music for baby,PARENTING,Free,Everyone,Parenting,1,4.8,1940,38,100000,0.00 ,7/18/2018
A0332,Coloring book moana,ART_AND_DESIGN,Free,Everyone,Art & Design,1,3.9,967,14,500000,0.00 ,1/15/2018
A0333,Free intellectual training game application |,EDUCATION,Free,Everyone,Education,1,4.2,5741,84,1000000,0.00 ,7/25/2018
A0334,Toca Life: City,EDUCATION,Paid,Everyone,Education,1,4.7,31085,24,500000,3.99 ,7/6/2018
A0335,Toca Life: Hospital,EDUCATION,Paid,Everyone,Education,1,4.7,3528,24,100000,3.99 ,6/12/2018
A0336,Sago Mini Hat Maker,EDUCATION,Paid,Everyone,Education,1,4.9,11,63,1000,3.99 ,7/24/2017
A0337,Nose Doctor X: Booger Mania,FAMILY,Free,Everyone,Casual,1,3.2,37584,34,5000000,0.00 ,8/31/2016
A0338,Lily & Leo - Crazy Circus Day,FAMILY,Free,Everyone,Casual,1,3.6,8091,43,1000000,0.00 ,6/5/2018
A0339,DreamWorks Friends,FAMILY,Free,Everyone,Role Playing,1,3.6,1042,48,100000,0.00 ,8/4/2017
A0340,DreamWorks Friends,FAMILY,Free,Everyone,Role Playing,1,3.6,1042,48,100000,0.00 ,8/4/2017
A0341,Doctor X - ER On Wheels,FAMILY,Free,Everyone,Casual,1,3.6,12781,51,1000000,0.00 ,6/6/2018
A0342,Best Friends Dress Up & Makeup,FAMILY,Free,Everyone,Casual,1,3.7,7664,44,500000,0.00 ,9/9/2015
A0343,Peppa Pig: Party Time,FAMILY,Paid,Everyone,Educational,1,3.8,52,55,10000,2.99 ,8/8/2017
A0344,Dr. Panda Town: Vacation,FAMILY,Free,Everyone,Education,1,3.8,10366,78,1000000,0.00 ,7/24/2018
A0345,Coloring book moana,FAMILY,Free,Everyone,Art & Design,1,3.9,974,14,500000,0.00 ,1/15/2018
A0346,Disney Princess Palace Pets,FAMILY,Free,Everyone,Entertainment,1,3.9,60097,19,1000000,0.00 ,2/10/2018
A0347,Elmo Calls by Sesame Street,FAMILY,Free,Everyone,Educational,1,3.9,6903,25,1000000,0.00 ,1/31/2018
A0348,Elmo Calls by Sesame Street,FAMILY,Free,Everyone,Educational,1,3.9,6903,25,1000000,0.00 ,1/31/2018
A0349,Elmo Calls by Sesame Street,FAMILY,Free,Everyone,Educational,1,3.9,6903,25,1000000,0.00 ,1/31/2018
A0350,Ever After High™ Charmed Style,FAMILY,Free,Everyone,Casual,1,3.9,44062,54,1000000,0.00 ,12/30/2016
A0351,Barbie Life™,FAMILY,Free,Everyone,Casual,1,3.9,133117,63,5000000,0.00 ,7/12/2018
A0352,Supermarket Manager: Cashier Simulator Kids Games,FAMILY,Free,Everyone,Casual,1,4,15489,60,1000000,0.00 ,10/11/2017
A0353,My Teacher - Classroom Play,FAMILY,Free,Everyone,Role Playing,1,4,155276,61,10000000,0.00 ,6/18/2018
A0354,Palace Pets in Whisker Haven,FAMILY,Free,Everyone,Entertainment,1,4.1,47213,14,5000000,0.00 ,12/9/2017
A0355,Monster High™,FAMILY,Free,Everyone,Casual,1,4.1,66661,22,5000000,0.00 ,2/2/2018
A0356,Monster High™,FAMILY,Free,Everyone,Casual,1,4.1,66660,22,5000000,0.00 ,2/2/2018
A0357,Dr. Panda Farm,FAMILY,Paid,Everyone,Education,1,4.1,265,46,10000,2.99 ,7/21/2016
A0358,Dr. Panda Café Freemium,FAMILY,Free,Everyone,Educational,1,4.1,11788,62,1000000,0.00 ,8/10/2017
A0359,Cooking in the Kitchen,FAMILY,Free,Everyone,Casual,1,4.1,217736,87,10000000,0.00 ,8/2/2018
A0360,TO-FU Oh!SUSHI,FAMILY,Free,Everyone,Education,1,4.1,59917,92,5000000,0.00 ,7/31/2018
A0361,TO-FU Oh!SUSHI,FAMILY,Free,Everyone,Education,1,4.1,59917,92,5000000,0.00 ,7/31/2018
A0362,Strawberry Shortcake Ice Cream Island,FAMILY,Free,Everyone,Casual,1,4.2,32029,15,5000000,0.00 ,11/6/2017
A0363,Strawberry Shortcake Ice Cream Island,FAMILY,Free,Everyone,Casual,1,4.2,32200,15,5000000,0.00 ,11/6/2017
A0364,Bo's Bedtime Story,FAMILY,Paid,Everyone,Education,1,4.2,13,23,1000,2.49 ,12/25/2017
A0365,Hair saloon - Spa salon,FAMILY,Free,Everyone,Casual,1,4.2,38473,23,10000000,0.00 ,4/11/2018
A0366,Hello Kitty Nail Salon,FAMILY,Free,Everyone,Casual,1,4.2,369378,24,50000000,0.00 ,4/17/2018
A0367,Doctor Kids,FAMILY,Free,Everyone,Casual,1,4.2,200450,25,10000000,0.00 ,7/26/2018
A0368,Sago Mini Big City,FAMILY,Paid,Everyone,Education,1,4.2,8,44,1000,3.99 ,7/9/2018
A0369,SweetLand — Family Board Game,FAMILY,Paid,Everyone,Casual,1,4.2,38,47,1000,0.99 ,11/14/2014
A0370,Baby Panda Care,FAMILY,Free,Everyone,Educational,1,4.2,108795,49,10000000,0.00 ,6/15/2018
A0371,Baby Panda Care,FAMILY,Free,Everyone,Educational,1,4.2,108795,49,10000000,0.00 ,6/15/2018
A0372,Dr. Panda Supermarket,FAMILY,Paid,Everyone,Educational,1,4.2,1357,58,50000,2.99 ,2/16/2016
A0373,Dr. Panda Restaurant 3,FAMILY,Free,Everyone,Educational,1,4.2,11126,91,1000000,0.00 ,3/23/2018
A0374,My Little Pony Celebration,FAMILY,Free,Everyone,Simulation,1,4.3,63160,17,1000000,0.00 ,7/22/2016
A0375,My Little Pony Celebration,FAMILY,Free,Everyone,Simulation,1,4.3,63192,17,1000000,0.00 ,7/22/2016
A0376,Bo's Dinnertime Story,FAMILY,Paid,Everyone,Education,1,4.3,6,33,1000,2.49 ,12/25/2017
A0377,Cake Shop - Kids Cooking,FAMILY,Free,Everyone,Casual,1,4.3,30668,33,5000000,0.00 ,7/16/2018
A0378,COOKING MAMA Let's Cook!,FAMILY,Free,Everyone,Educational,1,4.3,528745,59,10000000,0.00 ,7/26/2018
A0379,COOKING MAMA Let's Cook!,FAMILY,Free,Everyone,Educational,1,4.3,528917,59,10000000,0.00 ,7/26/2018
A0380,My Little Princess : Stores,FAMILY,Paid,Everyone,Educational,1,4.3,169,60,5000,2.99 ,5/25/2018
A0381,Dr. Panda Restaurant 2,FAMILY,Paid,Everyone,Educational,1,4.3,3725,67,100000,2.99 ,2/17/2016
A0382,Beck & Bo: Toddler First Words,FAMILY,Paid,Everyone,Education,1,4.3,41,7.9,1000,2.99 ,5/31/2018
A0383,Supermarket – Game for Kids,FAMILY,Free,Everyone,Casual,1,4.4,112080,26,10000000,0.00 ,7/26/2018
A0384,Dr. Panda Hospital,FAMILY,Paid,Everyone,Education,1,4.4,1091,45,50000,2.99 ,12/5/2013
A0385,LEGO® Friends,FAMILY,Paid,Everyone,Casual,1,4.4,854,6.9,10000,4.99 ,12/1/2015
A0386,Dr. Panda Ice Cream Truck Free,FAMILY,Free,Everyone,Role Playing,1,4.4,23022,80,1000000,0.00 ,8/2/2018
A0387,Sago Mini Friends,FAMILY,Free,Everyone,Education,1,4.4,13155,83,1000000,0.00 ,6/16/2016
A0388,Sago Mini Friends,FAMILY,Free,Everyone,Education,1,4.4,13155,83,1000000,0.00 ,6/16/2016
A0389,Sago Mini Friends,FAMILY,Free,Everyone,Education,1,4.4,13155,83,1000000,0.00 ,6/16/2016
A0390,Dr. Panda's Swimming Pool,FAMILY,Paid,Everyone,Casual,1,4.4,2311,9.3,100000,1.99 ,1/15/2015
A0391,Dr. Panda & Toto's Treehouse,FAMILY,Paid,Everyone,Casual,1,4.4,3396,9.5,50000,3.99 ,12/9/2014
A0392,Dr. Panda & Toto's Treehouse,FAMILY,Paid,Everyone,Casual,1,4.4,3396,9.5,50000,3.99 ,12/9/2014
A0393,Dr. Panda & Toto's Treehouse,FAMILY,Paid,Everyone,Casual,1,4.4,3397,9.5,50000,3.99 ,12/9/2014
A0394,Toca Kitchen 2,FAMILY,Free,Everyone,Educational,1,4.5,1014822,56,50000000,0.00 ,6/29/2017
A0395,Toca Kitchen 2,FAMILY,Free,Everyone,Educational,1,4.5,1014846,56,50000000,0.00 ,6/29/2017
A0396,Toca Kitchen 2,FAMILY,Free,Everyone,Educational,1,4.5,1013465,56,50000000,0.00 ,6/29/2017
A0397,My Wild Pet: Online Animal Sim,FAMILY,Free,Everyone,Casual,1,4.5,26916,67,500000,0.00 ,3/17/2017
A0398,Masha and the Bear: Climb Racing and Car Games,FAMILY,Free,Everyone,Racing,1,4.5,2200,73,1000000,0.00 ,7/23/2018
A0399,Masha and the Bear: House Cleaning Games for Girls,FAMILY,Free,Everyone,Role Playing,1,4.5,43852,77,10000000,0.00 ,7/19/2018
A0400,Sago Mini Babies,FAMILY,Paid,Everyone,Education,1,4.5,253,83,10000,3.99 ,10/28/2016
A0401,Sago Mini Babies,FAMILY,Paid,Everyone,Education,1,4.5,253,83,10000,3.99 ,10/28/2016
A0402,Learn To Draw Glow Princess,FAMILY,Free,Everyone,Casual,1,4.5,3323,9.6,1000000,0.00 ,7/14/2017
A0403,LEGO® Friends: Heartlake Rush,FAMILY,Free,Everyone,Arcade,1,4.5,23671,91,1000000,0.00 ,7/31/2018
A0404,Avokiddo Emotions,FAMILY,Paid,Everyone,Education,1,4.6,73,12,1000,2.99 ,5/21/2018
A0405,Avokiddo Emotions,FAMILY,Paid,Everyone,Education,1,4.6,73,12,1000,2.99 ,5/21/2018
A0406,Masha and the Bear. Games for kids,FAMILY,Free,Everyone,Educational,1,4.6,6231,31,1000000,0.00 ,7/13/2018
A0407,Animal Jam - Play Wild!,FAMILY,Free,Everyone,Casual,1,4.6,361970,58,5000000,0.00 ,8/2/2018
A0408,Animal Jam - Play Wild!,FAMILY,Free,Everyone,Casual,1,4.6,361734,58,5000000,0.00 ,8/2/2018
A0409,Masha and the Bear: Good Night!,FAMILY,Free,Everyone,Educational,1,4.6,29155,83,1000000,0.00 ,7/26/2018
A0410,Little Pets Animal Guardians,FAMILY,Free,Everyone,Casual,1,4.6,18893,91,100000,0.00 ,6/9/2018
A0411,Toca Life: City,FAMILY,Paid,Everyone,Education,1,4.7,31100,24,500000,3.99 ,7/6/2018
A0412,Bo's School Day,FAMILY,Paid,Everyone,Education,1,4.7,10,30,1000,2.99 ,12/18/2017
A0413,Bubbu – My Virtual Pet,FAMILY,Free,Everyone,Casual,1,4.7,394842,75,10000000,0.00 ,8/4/2018
A0414,World Racers family board game,FAMILY,Paid,Everyone,Board,1,4.8,4,42,100,0.99 ,9/3/2015
A0415,Fuzzy Seasons: Animal Forest,FAMILY,Free,Everyone 10+,Simulation,1,4.8,12137,63,100000,0.00 ,8/6/2018
A0416,Hello Kitty Nail Salon,GAME,Free,Everyone,Casual,1,4.2,369203,24,50000000,0.00 ,4/17/2018
A0417,Talking Babsy Baby: Baby Games,LIFESTYLE,Free,Everyone,Lifestyle,1,4,140995,100,10000000,0.00 ,7/16/2018
A0418,Learn To Draw Kawaii Characters,ART_AND_DESIGN,Free,Everyone,Art & Design,0,3.2,55,2.7,5000,0.00 ,6/6/2018
A0419,Ai illustrator viewer,ART_AND_DESIGN,Free,Everyone,Art & Design,0,3.4,486,5.9,100000,0.00 ,7/26/2018
A0420,Smoke Effect Photo Maker - Smoke Editor,ART_AND_DESIGN,Free,Everyone,Art & Design,0,3.8,178,19,50000,0.00 ,4/26/2018
A0421,How to draw Ladybug and Cat Noir,ART_AND_DESIGN,Free,Everyone,Art & Design,0,3.8,564,9.2,100000,0.00 ,7/11/2018
A0422,Pencil Sketch Drawing,ART_AND_DESIGN,Free,Everyone,Art & Design,0,3.9,136,4.6,10000,0.00 ,7/12/2018
A0423,Logo Maker - Small Business,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4,450,14,100000,0.00 ,4/20/2018
A0424,AJ Styles Wallpaper 2018 - AJ Styles HD Wallpaper,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4,18,3.6,1000,0.00 ,3/22/2018
A0425,How To Color Disney Princess - Coloring Pages,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4,591,9.4,500000,0.00 ,3/31/2018
A0426,Boys Photo Editor - Six Pack & Men's Suit,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.1,654,12,100000,0.00 ,3/20/2018
A0427,Photo Editor & Candy Camera & Grid & ScrapBook,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.1,159,19,10000,0.00 ,1/7/2018
A0428,Infinite Painter,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.1,36815,29,1000000,0.00 ,6/14/2018
A0429,Easy Realistic Drawing Tutorial,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.1,223,4.2,100000,0.00 ,8/22/2017
A0430,Art Drawing Ideas,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.1,227,5.2,50000,0.00 ,5/31/2018
A0431,Animated Photo Editor,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.1,203,6.1,100000,0.00 ,3/21/2018
A0432,Easy Origami Ideas,ART_AND_DESIGN,Free,Everyone,Art & Design,0,4.2,1015,11,100000,0.00 ,1/6/2018
